"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
1.50400941431918e-19,1.04338868871175,0.366,0.171,3.45816884634409e-15,"Endothelial","TXNIP"
2.20892442094674e-19,1.56099051069053,0.253,0.094,5.07897992108284e-15,"Endothelial","ABCD4"
2.2528512275285e-19,1.32594805318204,0.288,0.113,5.17998082745627e-15,"Endothelial","GRAMD1A"
3.14701559339185e-19,1.08511368001552,0.43,0.216,7.23593295388588e-15,"Endothelial","MSI2"
3.49564832964938e-19,1.02939917576967,0.445,0.228,8.03754420436282e-15,"Endothelial","IL6ST"
3.59377042373136e-19,1.31858922294724,0.265,0.103,8.26315633528551e-15,"Endothelial","CCDC50"
4.58485203902453e-19,0.802834435743015,0.494,0.275,1.05419502933291e-14,"Endothelial","ECE1"
2.29444022736152e-18,1.4109879767764,0.288,0.113,5.27560641477234e-14,"Endothelial","ATL2"
3.3107895573289e-18,1.32500643008148,0.317,0.148,7.61249842916633e-14,"Endothelial","ATP11C"
4.83203264343414e-18,1.12362733543119,0.375,0.185,1.11102926570481e-13,"Endothelial","NCOA7"
5.88151901223941e-18,1.23996148695729,0.36,0.169,1.35233766648421e-13,"Endothelial","CAPZA2"
1.08123621620746e-17,0.84136157811843,0.549,0.323,2.4860864319258e-13,"Endothelial","KIAA1671"
1.56776490343289e-17,0.566917563251416,0.773,0.574,3.60476184246325e-13,"Endothelial","C10orf11"
3.53673421054891e-17,1.01362338012436,0.468,0.263,8.13201297031512e-13,"Endothelial","CH507-513H4.1"
4.26521443692298e-17,1.40875626335381,0.314,0.144,9.807007554817e-13,"Endothelial","GOLPH3"
4.86535230533462e-17,0.940555601088497,0.581,0.4,1.11869045556559e-12,"Endothelial","CCNY"
4.97837772189618e-17,0.552336890398842,0.797,0.624,1.14467838959559e-12,"Endothelial","LINC-PINT"
5.38872633943413e-17,0.8056271339809,0.654,0.456,1.23902984722609e-12,"Endothelial","KMT2E"
5.49021631900161e-17,1.36322894838126,0.334,0.155,1.26236543822804e-12,"Endothelial","TBC1D15"
6.84164583376115e-17,1.09561494143832,0.424,0.236,1.5730996265567e-12,"Endothelial","SWAP70"
6.86291902758815e-17,1.15184577322538,0.302,0.14,1.57799097201334e-12,"Endothelial","DISC1"
1.05580864264491e-16,1.07986566327266,0.404,0.218,2.42762081203344e-12,"Endothelial","HIF1A"
1.19635062283932e-16,1.44409107993965,0.273,0.124,2.75076898709444e-12,"Endothelial","ENTPD1"
1.30989564201694e-16,0.835559719365409,0.544,0.323,3.01184304968955e-12,"Endothelial","ARHGEF12"
1.62810400868029e-16,1.16766375667263,0.25,0.103,3.74349954715858e-12,"Endothelial","PRKD2"
1.71713664662561e-16,0.776699476262065,0.596,0.412,3.94821229158627e-12,"Endothelial","HERC2"
2.01018765621083e-16,1.11343086924036,0.442,0.25,4.62202447792556e-12,"Endothelial","MSN"
2.33905911945768e-16,0.842836585119341,0.538,0.334,5.37819863336905e-12,"Endothelial","KAT6A"
2.37634147278638e-16,1.10462602069449,0.294,0.131,5.46392194837772e-12,"Endothelial","HIF3A"
2.81099297343594e-16,1.1750810177875,0.375,0.195,6.46331614382126e-12,"Endothelial","HDAC7"
3.02129945580996e-16,0.581306226430801,0.735,0.561,6.94687383874383e-12,"Endothelial","TACC1"
3.59968459858721e-16,0.742421790409935,0.637,0.453,8.27675479753158e-12,"Endothelial","ITPR2"
7.9761564107318e-16,0.730725864391284,0.654,0.471,1.83395764351956e-11,"Endothelial","CRIM1"
8.77103305651707e-16,1.1546635446615,0.36,0.188,2.01672363068497e-11,"Endothelial","CHSY1"
1.2478886557271e-15,0.817527690694238,0.66,0.47,2.86927038611332e-11,"Endothelial","CLIC4"
1.44722421538263e-15,0.545291110867871,0.773,0.628,3.32760263842929e-11,"Endothelial","AKT3"
2.9967850587675e-15,0.628800496785659,0.66,0.447,6.89050788562412e-11,"Endothelial","EIF4G3"
3.41326822096885e-15,1.24692365745927,0.253,0.107,7.84812762047369e-11,"Endothelial","H3F3B"
4.27215586599524e-15,0.903500126629299,0.483,0.291,9.82296798268286e-11,"Endothelial","AGAP1"
8.41046991345003e-15,0.867051882289642,0.416,0.232,1.93381934719956e-10,"Endothelial","TMOD3"
8.83223420049194e-15,1.22310349218486,0.314,0.15,2.03079560971911e-10,"Endothelial","ATP1B3"
1.02948188547513e-14,1.05704727208467,0.305,0.152,2.36708769927296e-10,"Endothelial","CALCOCO2"
1.8524812491873e-14,0.928039617310842,0.288,0.142,4.25941013625637e-10,"Endothelial","AHR"
2.01088223132903e-14,1.20316516530579,0.253,0.115,4.62362151449484e-10,"Endothelial","ITM2B"
2.19924275060901e-14,1.13675352021313,0.375,0.213,5.0567188564753e-10,"Endothelial","RUNX1T1"
2.99017016799453e-14,0.686621484310237,0.602,0.398,6.87529826726983e-10,"Endothelial","STAT3"
3.32665590741013e-14,0.648819388131908,0.645,0.48,7.64897992790811e-10,"Endothelial","TTC28"
3.78289224578267e-14,0.98368871402812,0.355,0.185,8.69800414072809e-10,"Endothelial","NFKB1"
3.93567783953641e-14,1.15384529479536,0.314,0.163,9.04930405644607e-10,"Endothelial","PLXND1"
3.9664222293773e-14,1.2516401424308,0.299,0.144,9.11999463200722e-10,"Endothelial","P4HA1"
4.01485459547938e-14,0.523362255520969,0.721,0.47,9.23135517138574e-10,"Endothelial","ERG"
4.59939170214866e-14,1.12447798369226,0.346,0.181,1.05753813407504e-09,"Endothelial","SPATS2"
5.14150873437908e-14,0.756329181098549,0.523,0.328,1.18218710329578e-09,"Endothelial","GRK5"
5.22833578481754e-14,0.947345894694311,0.267,0.135,1.2021512470031e-09,"Endothelial","CAV1"
9.90579229605224e-14,0.932369319454686,0.488,0.333,2.27763882263129e-09,"Endothelial","GALNT18"
1.03344915058873e-13,1.07416669311628,0.355,0.179,2.37620963194867e-09,"Endothelial","CNST"
1.05204916797181e-13,0.838166904722114,0.439,0.272,2.41897665191757e-09,"Endothelial","SEC24B"
1.0644127449254e-13,1.12267283287741,0.308,0.157,2.44740422440697e-09,"Endothelial","LIMK2"
1.15134959615838e-13,1.18054430033279,0.27,0.12,2.64729812644695e-09,"Endothelial","NCK1"
1.209275948777e-13,1.03399586158571,0.314,0.155,2.78048818902296e-09,"Endothelial","CD2AP"
1.29766145956655e-13,1.04685504589917,0.34,0.174,2.98371299398137e-09,"Endothelial","OPHN1"
1.9017366754396e-13,0.74867225668178,0.555,0.364,4.37266313783826e-09,"Endothelial","DYRK1A"
2.29861049639641e-13,1.00144299079413,0.36,0.209,5.28519511436427e-09,"Endothelial","PLD1"
3.03247754904849e-13,0.836612236162098,0.538,0.379,6.9725756285272e-09,"Endothelial","WNK1"
4.97723533451547e-13,0.688274639640255,0.517,0.328,1.14441572046514e-08,"Endothelial","ARHGEF28"
5.09170849240522e-13,0.553863251392472,0.724,0.554,1.17073653365873e-08,"Endothelial","APBB2"
6.57585672357423e-13,0.824883702341333,0.392,0.239,1.51198673645142e-08,"Endothelial","FILIP1"
7.21597392835707e-13,1.11717304955506,0.267,0.122,1.65916888534714e-08,"Endothelial","LDLRAD3"
8.45935693015166e-13,0.821103146605099,0.27,0.135,1.94505993894977e-08,"Endothelial","ATP1A1"
9.30538250696121e-13,0.50619656608374,0.724,0.583,2.13958659982559e-08,"Endothelial","TCF12"
1.13990505505753e-12,1.02985473455806,0.375,0.216,2.62098369309377e-08,"Endothelial","NUAK1"
1.20261457556838e-12,0.932349719079338,0.369,0.219,2.76517169360439e-08,"Endothelial","IKBKB"
1.6384347045311e-12,0.613708746992522,0.61,0.446,3.76725291612835e-08,"Endothelial","DOCK1"
1.76858021576217e-12,0.784710310018976,0.448,0.266,4.06649649010196e-08,"Endothelial","AHCTF1"
2.26600037573299e-12,0.820566366604652,0.456,0.27,5.21021466392287e-08,"Endothelial","GNAS"
3.28862545696466e-12,0.756579827732361,0.433,0.268,7.56153651319885e-08,"Endothelial","MAP3K3"
4.55856317030692e-12,0.886538159826973,0.369,0.226,1.04815042974867e-07,"Endothelial","ZMIZ1"
5.73286457668736e-12,0.923249904576274,0.302,0.159,1.31815755211772e-07,"Endothelial","MSRA"
6.31296078128759e-12,0.395281412446948,0.843,0.723,1.45153907244146e-07,"Endothelial","FOXP1"
7.06215551139593e-12,0.893244862142322,0.404,0.252,1.62380141673527e-07,"Endothelial","DENND5A"
8.06434909219486e-12,1.12474335145214,0.331,0.182,1.85423578676836e-07,"Endothelial","CTTNBP2NL"
9.59765735197627e-12,0.740071296544105,0.279,0.153,2.2067893549399e-07,"Endothelial","LRP6"
1.15066740117092e-11,0.939026218786783,0.279,0.153,2.6457295555123e-07,"Endothelial","FLOT1"
1.35086585377419e-11,0.356513831941133,0.91,0.808,3.106045857583e-07,"Endothelial","MACF1"
1.41560474806146e-11,0.643121640356019,0.59,0.413,3.25489999721773e-07,"Endothelial","RBM39"
1.56050538991911e-11,0.879060679148804,0.331,0.187,3.58807004304102e-07,"Endothelial","CHD1"
1.7094864924746e-11,0.725458385359304,0.526,0.358,3.93062229214684e-07,"Endothelial","KDM6A"
2.02015890587814e-11,0.976791173148398,0.384,0.243,4.64495137228561e-07,"Endothelial","GPCPD1"
2.10160727035269e-11,1.21444870743388,0.262,0.132,4.83222559672193e-07,"Endothelial","SOD2"
2.1787266441437e-11,1.37681334598228,0.265,0.155,5.0095461728796e-07,"Endothelial","UGCG"
2.21769176983392e-11,0.50535248125758,0.715,0.545,5.09913868637913e-07,"Endothelial","NFIA"
2.37872345558528e-11,0.510201795721757,0.555,0.362,5.46939884142724e-07,"Endothelial","ITGA5"
2.83730551670744e-11,0.796529843850878,0.439,0.266,6.52381657456543e-07,"Endothelial","HSD17B12"
3.03947066567664e-11,0.878000739975805,0.25,0.135,6.9886549015903e-07,"Endothelial","LAMA5"
3.51848967168124e-11,0.688562008196151,0.552,0.398,8.09006330209667e-07,"Endothelial","CTNNA1"
3.98103503482749e-11,0.529308990435454,0.724,0.581,9.15359385557885e-07,"Endothelial","RERE"
4.25288485128864e-11,0.780013900072795,0.36,0.215,9.77865813856798e-07,"Endothelial","JARID2"
4.64468398982887e-11,0.802078190576016,0.294,0.157,1.06795218978135e-06,"Endothelial","LRP5"
4.67402362399081e-11,0.696869519737446,0.477,0.317,1.07469825186421e-06,"Endothelial","CEP112"
7.08270160613994e-11,0.918011972480201,0.291,0.16,1.62852558029976e-06,"Endothelial","FUT8"
9.9337644597602e-11,0.805982486246663,0.323,0.185,2.28407046223266e-06,"Endothelial","IFI16"
1.03428762609417e-10,0.682349455538219,0.581,0.443,2.37813753867832e-06,"Endothelial","MYOF"
1.09395005668046e-10,1.15468878138147,0.311,0.178,2.51531936532538e-06,"Endothelial","DHRS3"
1.15248461749368e-10,0.77648688030163,0.358,0.226,2.64990788100322e-06,"Endothelial","SUSD6"
1.81338375586043e-10,0.870194788512408,0.32,0.182,4.1695132698499e-06,"Endothelial","PAPOLA"
2.39728796813968e-10,0.456286214691485,0.642,0.463,5.51208422514357e-06,"Endothelial","TBC1D22A"
2.4069553446801e-10,0.696401235082542,0.302,0.174,5.53431242402296e-06,"Endothelial","ZFYVE28"
2.54472023959934e-10,0.702326224612742,0.256,0.126,5.85107524691077e-06,"Endothelial","TNS2"
3.43477014146034e-10,0.784886867431293,0.401,0.26,7.89756698625975e-06,"Endothelial","ABL2"
4.91749458293746e-10,0.821795204721228,0.308,0.178,1.13067952945481e-05,"Endothelial","DUSP1"
5.14578458728232e-10,0.654298170687883,0.485,0.325,1.18317025015382e-05,"Endothelial","ITGAV"
5.53530293035119e-10,0.695765136805721,0.346,0.208,1.27273220277565e-05,"Endothelial","LMCD1"
5.53771486481195e-10,0.754054942662058,0.471,0.299,1.27328677886621e-05,"Endothelial","CSNK1E"
5.88495051465809e-10,0.810210964131011,0.27,0.154,1.35312667183533e-05,"Endothelial","STAU2"
6.01332980547832e-10,0.649893670239095,0.445,0.283,1.38264492217363e-05,"Endothelial","DENND4A"
6.48239525712393e-10,0.768696081054438,0.436,0.279,1.49049714147051e-05,"Endothelial","RBMS2"
6.6003922961702e-10,0.486512402713694,0.686,0.554,1.51762820065841e-05,"Endothelial","GNAQ"
7.16437596512265e-10,0.608658142068771,0.541,0.365,1.64730496566065e-05,"Endothelial","PUM1"
7.34514088953582e-10,0.497070025666044,0.712,0.582,1.68886824473097e-05,"Endothelial","STAG1"
7.67595312071599e-10,0.603854692116664,0.299,0.176,1.76493190104623e-05,"Endothelial","C14orf159"
8.76930404358659e-10,0.679839208966839,0.488,0.336,2.01632607874186e-05,"Endothelial","ADD1"
9.73035621532535e-10,0.773182501903866,0.474,0.317,2.23730080458976e-05,"Endothelial","KLF7"
1.05511971487337e-09,0.704983664257096,0.413,0.26,2.42603676040833e-05,"Endothelial","SMARCC1"
1.08959997315277e-09,0.623648609889624,0.477,0.324,2.50531721827017e-05,"Endothelial","CAMTA1"
1.1928130564056e-09,1.01915281373792,0.288,0.161,2.7426350605934e-05,"Endothelial","CHN1"
1.21285739565685e-09,0.65688901531793,0.549,0.4,2.7887230098338e-05,"Endothelial","MLLT10"
1.31353553358036e-09,0.660259380383305,0.352,0.222,3.02021225236132e-05,"Endothelial","CCNL1"
1.46396406038323e-09,0.723555405805991,0.387,0.238,3.36609256403915e-05,"Endothelial","CDC42BPB"
1.52037376457937e-09,0.569565416496971,0.483,0.327,3.49579539689735e-05,"Endothelial","NLRP1"
3.1285935316878e-09,0.768834882121358,0.262,0.141,7.19357510740976e-05,"Endothelial","EIF4B"
3.16662481252515e-09,0.516280956752953,0.61,0.482,7.28102043143908e-05,"Endothelial","MKLN1"
3.19517207906077e-09,0.807405079454766,0.328,0.188,7.34665916138443e-05,"Endothelial","NR3C2"
3.50905035884352e-09,0.525727509607592,0.541,0.382,8.0683594900889e-05,"Endothelial","RBFOX2"
3.63232642531886e-09,0.717575490061609,0.477,0.335,8.35180814973566e-05,"Endothelial","PTPN12"
4.51559175771327e-09,0.705057216134719,0.445,0.309,0.000103827001285101,"Endothelial","PHKB"
4.86106308574034e-09,0.498504028622459,0.535,0.375,0.000111770423530428,"Endothelial","TANC1"
5.45648371749565e-09,0.675275790958504,0.387,0.247,0.000125460930116377,"Endothelial","ASXL1"
6.05342318540147e-09,1.00508935903322,0.256,0.139,0.000139186359301936,"Endothelial","COL15A1"
6.40887283494694e-09,0.78193096871229,0.299,0.174,0.000147359213093935,"Endothelial","BCAR3"
1.13595377809039e-08,0.37347830212011,0.75,0.639,0.000261189852196323,"Endothelial","AKAP13"
1.1499991087033e-08,0.668407014549224,0.285,0.171,0.00026441929506415,"Endothelial","YTHDC1"
1.2459718595717e-08,0.535229571461175,0.622,0.489,0.000286486309671321,"Endothelial","SIK3"
1.34864147417268e-08,0.405323910108669,0.706,0.553,0.000310093134156524,"Endothelial","TBC1D5"
1.40012440618565e-08,0.969264079002999,0.282,0.162,0.000321930604714267,"Endothelial","GNB4"
1.41816031729126e-08,0.471488198413938,0.672,0.537,0.000326077601754779,"Endothelial","BMPR2"
1.5781304919137e-08,0.808073041806271,0.314,0.188,0.000362859544005717,"Endothelial","DENND3"
1.78962680047168e-08,0.771308855940915,0.282,0.17,0.000411488890232452,"Endothelial","SPTLC2"
1.81713929157823e-08,0.735842786015427,0.387,0.262,0.000417814837312583,"Endothelial","MARCH6"
2.01435149670379e-08,0.584917519889068,0.416,0.277,0.000463159839637102,"Endothelial","NCKAP1"
2.57259860577116e-08,0.437207577815122,0.64,0.47,0.000591517597424963,"Endothelial","SNED1"
2.69085571431833e-08,0.496909495146065,0.355,0.231,0.000618708454393213,"Endothelial","PARP14"
3.01950643746619e-08,0.73552986338812,0.424,0.293,0.000694275115166601,"Endothelial","ZNF644"
3.12795605170757e-08,0.512698691070741,0.648,0.523,0.000719210934969121,"Endothelial","MYH9"
3.40107183528489e-08,0.523643528187228,0.547,0.405,0.000782008447087054,"Endothelial","GNB1"
3.50814832789949e-08,0.492175990255237,0.616,0.477,0.000806628545033931,"Endothelial","CSNK1A1"
4.18460986252656e-08,0.502115275748861,0.558,0.407,0.000962167345690732,"Endothelial","SETX"
4.25275305039428e-08,0.387537989916001,0.698,0.556,0.000977835508877156,"Endothelial","ZEB1"
4.28687822692044e-08,0.526067369727734,0.366,0.244,0.000985681910715816,"Endothelial","STAT5B"
4.37332602454391e-08,0.45175528065819,0.39,0.263,0.00100555885282338,"Endothelial","OSMR"
4.52499623808354e-08,0.600367087760929,0.48,0.342,0.00104043238502255,"Endothelial","PHIP"
4.71713093676969e-08,0.638144768279448,0.349,0.224,0.00108460991629145,"Endothelial","SRGAP2"
4.90049775586837e-08,0.403710416449613,0.663,0.524,0.00112677144900681,"Endothelial","NFAT5"
5.02562436347923e-08,0.842737691524226,0.326,0.193,0.00115554180989478,"Endothelial","UBAP2"
5.16247336052922e-08,0.609340835049611,0.369,0.233,0.00118700749978648,"Endothelial","RAB11FIP3"
5.32183216611049e-08,0.76967793862743,0.36,0.228,0.00122364886995378,"Endothelial","SSH1"
5.62210568898289e-08,0.28930611670968,0.852,0.747,0.00129269076106784,"Endothelial","ZBTB20"
6.209220070183e-08,0.705036927177518,0.381,0.253,0.00142768597073718,"Endothelial","TOP1"
6.6167045633096e-08,0.910364195319065,0.253,0.141,0.00152137888024178,"Endothelial","LAMA4"
6.87131793026236e-08,0.41968927625783,0.637,0.48,0.00157992213170522,"Endothelial","FBXL7"
8.11271876776132e-08,0.834820533276099,0.294,0.173,0.00186535742627136,"Endothelial","RFX2"
8.63597751663033e-08,0.508788819808916,0.39,0.263,0.00198567031039881,"Endothelial","LIMS2"
9.53625483457991e-08,0.464408649585525,0.532,0.369,0.00219267107411496,"Endothelial","MPDZ"
9.62411162921571e-08,0.579925335718487,0.413,0.29,0.00221287198690557,"Endothelial","PBX1"
1.17407360784131e-07,0.392996024739676,0.648,0.497,0.00269954744650952,"Endothelial","RORA"
1.38183694776219e-07,0.70290762467222,0.308,0.194,0.00317725769398961,"Endothelial","DDX3X"
1.46910159464578e-07,0.655008933082096,0.267,0.163,0.00337790529656905,"Endothelial","XRN2"
1.6278203836268e-07,0.3555629511357,0.762,0.677,0.00374284740807311,"Endothelial","MED13L"
1.77129767539564e-07,0.507498451462608,0.523,0.386,0.0040727447450372,"Endothelial","UBE2H"
1.95723830811144e-07,0.563767169905951,0.491,0.367,0.00450027804184064,"Endothelial","FOXO1"
1.97043438116692e-07,0.649521040787378,0.334,0.211,0.0045306197726171,"Endothelial","EXOC2"
2.03096126333116e-07,0.625382268739646,0.378,0.256,0.00466978923277734,"Endothelial","FOXJ3"
2.26077174030577e-07,0.75214425704297,0.276,0.169,0.00519819246248506,"Endothelial","UHRF2"
3.24063012791826e-07,0.659407127195895,0.375,0.258,0.00745118085312247,"Endothelial","PRKCE"
3.79243737305211e-07,0.607963156892726,0.334,0.229,0.00871995125185872,"Endothelial","SAT1"
4.39341592347022e-07,0.553267598595186,0.358,0.246,0.0101017812328351,"Endothelial","FAM214A"
4.5210969255931e-07,0.374571264299886,0.384,0.253,0.0103953581610162,"Endothelial","MICAL3"
4.54843802475644e-07,0.759489763216294,0.265,0.161,0.0104582235503225,"Endothelial","EFCAB2"
4.56287438612521e-07,0.52157745435382,0.279,0.175,0.0104914170760177,"Endothelial","BNC2"
5.79951793593575e-07,0.488480935581223,0.288,0.196,0.0133348315900971,"Endothelial","SLC25A37"
5.87568048811059e-07,0.493174492098876,0.529,0.385,0.0135099521463127,"Endothelial","NUMB"
6.28043073548589e-07,0.446078928125079,0.573,0.449,0.0144405943901027,"Endothelial","SMYD3"
6.55328836924023e-07,0.738114749311489,0.352,0.236,0.0150679759473941,"Endothelial","AHCYL2"
6.99555001716817e-07,0.396204896766984,0.503,0.38,0.0160848681544748,"Endothelial","HNRNPA2B1"
7.82814985376103e-07,0.529340718315848,0.497,0.374,0.0179992649587527,"Endothelial","ERBB2IP"
8.00877254237494e-07,0.529508683679822,0.369,0.25,0.0184145707066827,"Endothelial","USP25"
8.03509294096353e-07,0.42170578306912,0.59,0.478,0.0184750891991574,"Endothelial","PPP6R3"
8.88452937811695e-07,0.390849139776779,0.509,0.368,0.0204281983991043,"Endothelial","TJP1"
9.8354125827192e-07,0.610639296358595,0.291,0.195,0.0226145641514463,"Endothelial","RIMKLB"
1.08778964393643e-06,0.542073307300205,0.488,0.354,0.0250115472830304,"Endothelial","RAPGEF1"
1.21841497204131e-06,0.51972175725545,0.506,0.395,0.0280150154521457,"Endothelial","DENND4C"
1.25344686772722e-06,0.700193685671788,0.299,0.2,0.0288205038296519,"Endothelial","CNTLN"
1.29315250144625e-06,0.334509474822258,0.703,0.573,0.0297334554657537,"Endothelial","TNRC6B"
1.30308210521159e-06,0.639622097512869,0.288,0.195,0.0299617668451302,"Endothelial","ERICH1"
1.42522580846972e-06,0.426163010166607,0.619,0.495,0.0327702170141442,"Endothelial","EXOC6B"
1.44393679262646e-06,0.442420549248606,0.36,0.243,0.0332004386728602,"Endothelial","TANC2"
1.50974425839438e-06,0.523521823704818,0.459,0.331,0.0347135497332619,"Endothelial","STRN3"
1.55611470902406e-06,0.703558271583852,0.262,0.154,0.0357797455045902,"Endothelial","SLK"
1.84764404505609e-06,0.893934365586824,0.262,0.172,0.0424828795279748,"Endothelial","PDGFD"
1.91453533771311e-06,0.482903572522201,0.494,0.385,0.0440209110200376,"Endothelial","AAK1"
1.98402602303383e-06,0.48799502739159,0.483,0.353,0.0456187103476169,"Endothelial","TAF15"
2.05875498754996e-06,0.463457252105509,0.491,0.359,0.0473369534287361,"Endothelial","PDE8A"
2.11639813553845e-06,0.477986963524721,0.36,0.245,0.0486623423304356,"Endothelial","PELI2"
2.1613199075785e-06,0.374150417523623,0.698,0.602,0.0496952286349524,"Endothelial","ZFAND3"
2.16488141216212e-06,0.597138820618224,0.427,0.317,0.0497771183098436,"Endothelial","XPO1"
2.19053798741891e-06,0.43450073530286,0.453,0.31,0.050367039944723,"Endothelial","GSK3B"
2.20632801367943e-06,0.441714522452237,0.48,0.363,0.0507301000185311,"Endothelial","FNIP2"
2.90402227056656e-06,0.942808066664483,0.25,0.15,0.0667721840671368,"Endothelial","MGMT"
3.26370441224547e-06,0.558470102869799,0.355,0.238,0.0750423555507601,"Endothelial","JAK1"
3.52210834590568e-06,0.580798582923762,0.419,0.311,0.0809838371974092,"Endothelial","GPBP1"
