"celltype","gene","contrast","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","method"
"Macrophage","MIS18A","disease_vs_control",0.0099271206202862,-6.328828251105,0.007,0.25,1,"Seurat_LR_cell_level_exploratory"
"Macrophage","RSPH9","disease_vs_control",0.0100028893975451,-4.80882869306722,0.011,0.25,1,"Seurat_LR_cell_level_exploratory"
"Macrophage","TRIM14","disease_vs_control",0.0100731483147609,-1.81448337701369,0.29,0.5,1,"Seurat_LR_cell_level_exploratory"
"Macrophage","TDRKH","disease_vs_control",0.0100742015290855,-3.73563255004675,0.028,0.25,1,"Seurat_LR_cell_level_exploratory"
"Macrophage","RYR3","disease_vs_control",0.0101158731562218,-4.7818444378835,0.025,0.25,1,"Seurat_LR_cell_level_exploratory"
"Macrophage","RP11-768F21.1","disease_vs_control",0.0101516003496121,-3.90181157354639,0.022,0.25,1,"Seurat_LR_cell_level_exploratory"
"Macrophage","EIF2AK2","disease_vs_control",0.0101888610211429,-2.71498820673753,0.282,0.5,1,"Seurat_LR_cell_level_exploratory"
"Macrophage","RTN3","disease_vs_control",0.0102109837697497,-1.96765061483881,0.339,0.5,1,"Seurat_LR_cell_level_exploratory"
"Macrophage","TBC1D13","disease_vs_control",0.0103240145560732,-4.27658547065534,0.049,0.25,1,"Seurat_LR_cell_level_exploratory"
"Macrophage","WSCD1","disease_vs_control",0.0106276894836483,-4.2866973029552,0.018,0.25,1,"Seurat_LR_cell_level_exploratory"
"Macrophage","TMEM220","disease_vs_control",0.0106279684270702,-3.63491053110968,0.071,0.25,1,"Seurat_LR_cell_level_exploratory"
"Macrophage","KAT7","disease_vs_control",0.0106551444766225,-3.82050136127884,0.062,0.25,1,"Seurat_LR_cell_level_exploratory"
"Macrophage","SLC25A30","disease_vs_control",0.0107534116573593,-4.69477553200418,0.033,0.25,1,"Seurat_LR_cell_level_exploratory"
"Macrophage","MPP7","disease_vs_control",0.0108268623250971,-3.56548320784888,0.024,0.25,1,"Seurat_LR_cell_level_exploratory"
"Macrophage","RP11-475O6.1","disease_vs_control",0.0108627308374099,-5.47599044118179,0.012,0.25,1,"Seurat_LR_cell_level_exploratory"
"Macrophage","RHBDD3","disease_vs_control",0.0109448420609838,-4.38132586690908,0.037,0.25,1,"Seurat_LR_cell_level_exploratory"
"Macrophage","GNL2","disease_vs_control",0.0110849152505875,-4.76855359009966,0.043,0.5,1,"Seurat_LR_cell_level_exploratory"
"Macrophage","VPS11","disease_vs_control",0.0110952510022715,-4.88175665704126,0.034,0.25,1,"Seurat_LR_cell_level_exploratory"
"Macrophage","RP11-505E24.2","disease_vs_control",0.0111843598597297,-3.49057636566973,0.033,0.25,1,"Seurat_LR_cell_level_exploratory"
"Macrophage","RP11-15B24.5","disease_vs_control",0.0112401761934744,-6.58755673789165,0.006,0.25,1,"Seurat_LR_cell_level_exploratory"
"Macrophage","ZNF283","disease_vs_control",0.0112702815207783,-5.58950952802996,0.02,0.25,1,"Seurat_LR_cell_level_exploratory"
"Macrophage","RP11-745C15.2","disease_vs_control",0.0113940665797996,-8.11498591842376,0.003,0.25,1,"Seurat_LR_cell_level_exploratory"
"Macrophage","SLC2A8","disease_vs_control",0.0114754552402835,-2.85575360827832,0.051,0.25,1,"Seurat_LR_cell_level_exploratory"
"Macrophage","PIGL","disease_vs_control",0.0115830888200678,-2.40559786990286,0.217,0.5,1,"Seurat_LR_cell_level_exploratory"
"Macrophage","APH1A","disease_vs_control",0.0116221210533284,-4.9593455188786,0.024,0.25,1,"Seurat_LR_cell_level_exploratory"
"Macrophage","SSU72","disease_vs_control",0.0116573138470742,-3.03586740238567,0.045,0.25,1,"Seurat_LR_cell_level_exploratory"
"Macrophage","LINC00884","disease_vs_control",0.0118328529475737,-2.77025409792389,0.049,0.25,1,"Seurat_LR_cell_level_exploratory"
"Macrophage","CTIF","disease_vs_control",0.0118383595450385,-2.81733331562848,0.194,0.5,1,"Seurat_LR_cell_level_exploratory"
"Macrophage","TTC32","disease_vs_control",0.0119862901842443,-4.71476319365889,0.013,0.25,1,"Seurat_LR_cell_level_exploratory"
"Macrophage","FBXL12","disease_vs_control",0.0120947317716623,-3.99410192759948,0.055,0.25,1,"Seurat_LR_cell_level_exploratory"
"Macrophage","B3GALNT1","disease_vs_control",0.0122104569007854,-3.76150714627237,0.031,0.25,1,"Seurat_LR_cell_level_exploratory"
"Macrophage","DOCK8","disease_vs_control",0.012423134885231,5.04232255281934,0.765,0,1,"Seurat_LR_cell_level_exploratory"
"Macrophage","ASTN2","disease_vs_control",0.0124616579622575,-3.71451097016641,0.084,0.5,1,"Seurat_LR_cell_level_exploratory"
"Macrophage","PARM1","disease_vs_control",0.0125078018585447,-4.85005051196913,0.022,0.25,1,"Seurat_LR_cell_level_exploratory"
"Macrophage","RP11-384F7.1","disease_vs_control",0.0128771806627564,-4.17415887157451,0.013,0.25,1,"Seurat_LR_cell_level_exploratory"
"Macrophage","CLTB","disease_vs_control",0.0129793700390755,-3.28954441331663,0.037,0.25,1,"Seurat_LR_cell_level_exploratory"
"Macrophage","ITGAX","disease_vs_control",0.0130509776523112,4.62116400956966,0.643,0,1,"Seurat_LR_cell_level_exploratory"
"Macrophage","EXOC6B","disease_vs_control",0.0131020291191743,-2.02486506610219,0.467,0.75,1,"Seurat_LR_cell_level_exploratory"
"Macrophage","SNUPN","disease_vs_control",0.0132539269723552,-4.72881252711809,0.045,0.5,1,"Seurat_LR_cell_level_exploratory"
"Macrophage","NDUFV3","disease_vs_control",0.013423976849941,-3.77583830745228,0.132,0.5,1,"Seurat_LR_cell_level_exploratory"
"Macrophage","OGG1","disease_vs_control",0.0135082340355051,-3.02337298842832,0.049,0.25,1,"Seurat_LR_cell_level_exploratory"
"Macrophage","SBK1","disease_vs_control",0.0135540919667002,-12.281060671677,0,0.25,1,"Seurat_LR_cell_level_exploratory"
"Macrophage","RP11-19N8.7","disease_vs_control",0.0135540919667002,-12.281060671677,0,0.25,1,"Seurat_LR_cell_level_exploratory"
"Macrophage","HSPA1B","disease_vs_control",0.0135697820589833,-10.066419636412,0.001,0.25,1,"Seurat_LR_cell_level_exploratory"
"Macrophage","TEFM","disease_vs_control",0.0135941946914732,-3.86598166328055,0.059,0.25,1,"Seurat_LR_cell_level_exploratory"
"Macrophage","KLRD1","disease_vs_control",0.0136455919217833,-4.38035344607312,0.026,0.25,1,"Seurat_LR_cell_level_exploratory"
"Macrophage","SLC24A2","disease_vs_control",0.0136540919348088,-7.96786713174394,0.005,0.25,1,"Seurat_LR_cell_level_exploratory"
"Macrophage","ZSCAN18","disease_vs_control",0.0137234575017481,-3.76294426191163,0.027,0.25,1,"Seurat_LR_cell_level_exploratory"
"Macrophage","YBEY","disease_vs_control",0.013790118267123,-3.59313072993088,0.034,0.25,1,"Seurat_LR_cell_level_exploratory"
"Macrophage","MFAP3","disease_vs_control",0.0138498486096084,-3.1972809169211,0.036,0.25,1,"Seurat_LR_cell_level_exploratory"
"Macrophage","ZNF470","disease_vs_control",0.0139076672856894,-6.9338037694082,0.011,0.25,1,"Seurat_LR_cell_level_exploratory"
"Macrophage","ADM","disease_vs_control",0.0139652178779855,-4.38719739476213,0.019,0.25,1,"Seurat_LR_cell_level_exploratory"
"Macrophage","ADIPOR1","disease_vs_control",0.014168547153893,-3.8185154264253,0.06,0.25,1,"Seurat_LR_cell_level_exploratory"
"Macrophage","PCDH17","disease_vs_control",0.0142720634111198,-7.28938184340078,0.007,0.25,1,"Seurat_LR_cell_level_exploratory"
"Macrophage","C9orf41-AS1","disease_vs_control",0.0144585582343449,-6.30165032366561,0.016,0.25,1,"Seurat_LR_cell_level_exploratory"
"Macrophage","LRRC49","disease_vs_control",0.0144925779029277,-6.68025291754055,0.012,0.25,1,"Seurat_LR_cell_level_exploratory"
"Macrophage","ZNF213-AS1","disease_vs_control",0.0146640106399274,-4.80540158930632,0.026,0.25,1,"Seurat_LR_cell_level_exploratory"
"Macrophage","ESRRG","disease_vs_control",0.0148928120554127,-6.73070054177095,0.008,0.25,1,"Seurat_LR_cell_level_exploratory"
"Macrophage","TAOK2","disease_vs_control",0.015098824696376,-3.4811167850032,0.032,0.25,1,"Seurat_LR_cell_level_exploratory"
"Macrophage","GIMAP4","disease_vs_control",0.0150997214727647,-4.05230711746595,0.019,0.25,1,"Seurat_LR_cell_level_exploratory"
"Macrophage","LINC01449","disease_vs_control",0.0151145435786327,-6.29206681755187,0.005,0.25,1,"Seurat_LR_cell_level_exploratory"
"Macrophage","TLDC1","disease_vs_control",0.0153904303528308,-4.09354289247501,0.047,0.25,1,"Seurat_LR_cell_level_exploratory"
"Macrophage","RPL30","disease_vs_control",0.0154509998347264,-4.31745670702276,0.035,0.25,1,"Seurat_LR_cell_level_exploratory"
"Macrophage","DR1","disease_vs_control",0.0155718015814608,-4.22573146858699,0.05,0.25,1,"Seurat_LR_cell_level_exploratory"
