"celltype","gene","contrast","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","method"
"Lymphocyte","CD163L1","disease_vs_control",0.0280519745945993,-4.21335684286178,0.012,0.1,1,"Seurat_LR_cell_level_exploratory"
"Lymphocyte","BRWD1","disease_vs_control",0.0281328157707007,-1.40872290094102,0.31,0.7,1,"Seurat_LR_cell_level_exploratory"
"Lymphocyte","LCORL","disease_vs_control",0.028151157640985,-1.56169428564762,0.105,0.4,1,"Seurat_LR_cell_level_exploratory"
"Lymphocyte","LRRC63","disease_vs_control",0.0282208770306634,-3.43047105984663,0.012,0.2,1,"Seurat_LR_cell_level_exploratory"
"Lymphocyte","LINC01122","disease_vs_control",0.0283015768362252,-2.99493385369091,0.012,0.1,1,"Seurat_LR_cell_level_exploratory"
"Lymphocyte","ZBTB16","disease_vs_control",0.0283209309040784,4.39542789835224,0.145,0,1,"Seurat_LR_cell_level_exploratory"
"Lymphocyte","PLCG2","disease_vs_control",0.0283934029794896,-1.69611094730816,0.105,0.4,1,"Seurat_LR_cell_level_exploratory"
"Lymphocyte","HSPA8","disease_vs_control",0.0284722217652275,-2.43417114999163,0.06,0.3,1,"Seurat_LR_cell_level_exploratory"
"Lymphocyte","RP11-479O9.4","disease_vs_control",0.0285013936557175,3.70849277959404,0.145,0,1,"Seurat_LR_cell_level_exploratory"
"Lymphocyte","PAPD4","disease_vs_control",0.0286663983260919,-1.02343965248546,0.274,0.7,1,"Seurat_LR_cell_level_exploratory"
"Lymphocyte","LRPAP1","disease_vs_control",0.0287130870091073,-3.56530542324148,0.012,0.1,1,"Seurat_LR_cell_level_exploratory"
"Lymphocyte","MAGED2","disease_vs_control",0.0288748037889031,-4.46915199548068,0.004,0.1,1,"Seurat_LR_cell_level_exploratory"
"Lymphocyte","FAM49B","disease_vs_control",0.0289046262547244,-0.711774073865335,0.472,0.8,1,"Seurat_LR_cell_level_exploratory"
"Lymphocyte","PPP3CA","disease_vs_control",0.0289656154278012,-1.0066082880237,0.282,0.5,1,"Seurat_LR_cell_level_exploratory"
"Lymphocyte","RBM38","disease_vs_control",0.029191002903132,-2.80645938888062,0.032,0.2,1,"Seurat_LR_cell_level_exploratory"
"Lymphocyte","PIEZO1","disease_vs_control",0.0293141208679705,4.19366155559357,0.177,0,1,"Seurat_LR_cell_level_exploratory"
"Lymphocyte","ARHGAP26-AS1","disease_vs_control",0.0297916674878464,-2.73250155706147,0.008,0.1,1,"Seurat_LR_cell_level_exploratory"
"Lymphocyte","PSMA1","disease_vs_control",0.0298197881493661,-2.19242974950118,0.105,0.4,1,"Seurat_LR_cell_level_exploratory"
"Lymphocyte","ZRSR2","disease_vs_control",0.0298399463397218,3.68071570177032,0.141,0,1,"Seurat_LR_cell_level_exploratory"
"Lymphocyte","AC074363.1","disease_vs_control",0.029854349430701,-3.32641141597789,0.012,0.1,1,"Seurat_LR_cell_level_exploratory"
"Lymphocyte","RBPMS","disease_vs_control",0.0298985776763257,3.86908261156106,0.117,0,1,"Seurat_LR_cell_level_exploratory"
"Lymphocyte","PDGFRL","disease_vs_control",0.0299959499309921,-3.65412741603249,0.004,0.1,1,"Seurat_LR_cell_level_exploratory"
"Lymphocyte","CANX","disease_vs_control",0.0300400904412923,-2.17584782295359,0.093,0.3,1,"Seurat_LR_cell_level_exploratory"
"Lymphocyte","TRIM56","disease_vs_control",0.0300783623978374,3.98800891866335,0.169,0,1,"Seurat_LR_cell_level_exploratory"
"Lymphocyte","ACADVL","disease_vs_control",0.0301542122843231,-3.1857735834803,0.024,0.2,1,"Seurat_LR_cell_level_exploratory"
"Lymphocyte","ASPHD1","disease_vs_control",0.0302008157244582,-1.8866088484855,0.044,0.2,1,"Seurat_LR_cell_level_exploratory"
"Lymphocyte","E2F5","disease_vs_control",0.0303766814031236,-3.60043577595082,0.004,0.1,1,"Seurat_LR_cell_level_exploratory"
"Lymphocyte","ISG20","disease_vs_control",0.0303951799309325,-1.52917781079365,0.133,0.4,1,"Seurat_LR_cell_level_exploratory"
"Lymphocyte","POLR2K","disease_vs_control",0.0304687067863524,-2.76663211368146,0.012,0.1,1,"Seurat_LR_cell_level_exploratory"
"Lymphocyte","FAR2","disease_vs_control",0.0304848658538349,4.41183508310425,0.198,0,1,"Seurat_LR_cell_level_exploratory"
"Lymphocyte","NUP205","disease_vs_control",0.0304936307187327,-2.4116658799835,0.077,0.3,1,"Seurat_LR_cell_level_exploratory"
"Lymphocyte","RP11-436D23.1","disease_vs_control",0.0305035410057525,-3.47196299236377,0.016,0.2,1,"Seurat_LR_cell_level_exploratory"
"Lymphocyte","GTF3C2","disease_vs_control",0.030704036243909,3.98553037973154,0.137,0,1,"Seurat_LR_cell_level_exploratory"
"Lymphocyte","DLC1","disease_vs_control",0.030735907486303,3.83068147229607,0.129,0,1,"Seurat_LR_cell_level_exploratory"
"Lymphocyte","MGST1","disease_vs_control",0.0307915314080526,-4.96086309623363,0.004,0.1,1,"Seurat_LR_cell_level_exploratory"
"Lymphocyte","UBAP2L","disease_vs_control",0.0308788595656201,3.6386383209125,0.125,0,1,"Seurat_LR_cell_level_exploratory"
"Lymphocyte","RP11-377D9.3","disease_vs_control",0.0309260853334633,-5.753038678068,0.004,0.1,1,"Seurat_LR_cell_level_exploratory"
"Lymphocyte","CRK","disease_vs_control",0.0309323362033014,4.26671829817923,0.194,0,1,"Seurat_LR_cell_level_exploratory"
"Lymphocyte","EIF4G3","disease_vs_control",0.0309331454209071,-0.65276930308899,0.351,0.6,1,"Seurat_LR_cell_level_exploratory"
"Lymphocyte","KAT2B","disease_vs_control",0.0309368065588817,2.19114472474659,0.355,0.2,1,"Seurat_LR_cell_level_exploratory"
"Lymphocyte","CACNA1C","disease_vs_control",0.0309663423775405,3.97742375149858,0.137,0,1,"Seurat_LR_cell_level_exploratory"
"Lymphocyte","ASPH","disease_vs_control",0.0311115202573345,2.93363120049706,0.081,0,1,"Seurat_LR_cell_level_exploratory"
